country,location_name,latitude,longitude,continent,mean_temp,mean_precip,mean_pm25,n
Bulgaria,Sofia,42.68,23.32,Europe,27.078832116788323,0.25299270072992697,7.268467153284671,137
Bulgaria,Sofia,42.6833,23.3167,Europe,11.06963190184049,0.0760122699386503,23.745705521691796,652
Burkina Faso,Ouagadougou,12.37,-1.52,Africa,32.00217391304348,0.16608695652173913,7.497717391304348,138
Burkina Faso,Ouagadougou,12.3703,-1.5247,Africa,26.978067484662578,0.03420245398773006,45.832093558867285,652
Burundi,Bujumbura,-3.38,29.36,Africa,28.123741007194244,0.07287769784172662,16.13370503597122,139
Burundi,Bujumbura,-3.3761,29.36,Africa,24.912730061349695,0.2001687116564417,27.10508435582822,652
Bélgica,Bern,51.1,4.75,Other,17.4,0.12,1.8,1
Cambodia,Phnom Penh,11.55,104.9167,Asia,32.62434514637905,0.11640986132511556,29.97549306743134,649
Cambodia,Phnom Penh,11.55,104.92,Asia,29.338405797101448,0.2526086956521739,14.703115942028985,138
Cambodia,Phnum Penh,11.55,104.9167,Asia,33.4,0.0,5.1,1
Cambodia,Phnum Penh,11.55,104.92,Asia,26.3,0.0,15.5,1
Cameroon,Aba,5.6,14.05,Africa,19.224137931034484,0.0910344827586207,8.610344827586207,29
Cameroon,Bafoussam,5.47,10.42,Africa,22.677777777777777,0.6633333333333333,1.7666666666666666,18
Cameroon,Douala,4.05,9.7,Africa,27.6,0.9,3.6,1
Cameroon,Douala,4.0503,9.7,Africa,25.463414634146343,0.19564459930313588,21.156393728222998,287
Cameroon,Ngaoundere,7.3167,13.5833,Africa,25.870496894409936,0.12180124223602484,34.27211180124224,322
Cameroon,Ngaoundere,7.32,13.58,Africa,23.889215686274508,0.5951960784313726,3.032303921568628,102
Cameroon,Ninga,4.3167,10.5167,Africa,23.014285714285712,0.12714285714285714,3.1214285714285714,14
Cameroon,Yaounde,3.87,11.52,Africa,29.79375,0.31625,3.8000000000000003,16
Canada,Ottawa,45.4167,-75.7,North America,3.26748844375963,0.127673343605547,9.151964560844497,649
Canada,Ottawa,45.42,-75.7,North America,17.272661870503597,0.2364028776978417,5.805215827338129,139
Cape Verde,Praia,14.93,-23.51,Africa,27.72158273381295,0.035035971223021586,10.911007194244606,139
Cape Verde,Praia,14.9315,-23.5125,Africa,23.040245775729648,0.006236559139784946,27.179516134892012,651
Central African Republic,Bangui,4.3667,18.5833,Africa,26.76036866359447,0.1146236559139785,30.918586789994013,651
Central African Republic,Bangui,4.37,18.58,Africa,31.11014492753623,0.18318840579710147,3.7453985507246377,138
Chad,N'djamena,12.11,15.05,Africa,33.22374100719425,0.17755395683453237,12.332446043165469,139
Chad,N'djamena,12.1131,15.0492,Africa,28.37085889570552,0.008420245398773006,52.12449386269037,652
Chile,Santiago,-33.45,-70.67,South America,6.438848920863309,0.10496402877697841,478.1003597122302,139
Chile,Santiago,-33.45,-70.6667,South America,11.845679012345679,0.04396604938271605,69.34445216049383,648
China,Beijing,39.9289,116.3883,Asia,17.478923076923074,0.04810769230769231,127.35913077040452,650
